gene_id,male_mean,female_mean,difference,p_value,p_adj,gene_symbol,gene_title,gene_type
2788,1.4281745,1.4409066,-0.012732148,0.20715677628910956,0.28067136367646367,GNG7,G protein subunit gamma 7,protein-coding
2790,-0.22759989,-0.06814078,-0.15945911,2.4137786409477163e-05,9.130734300584058e-05,GNG10,G protein subunit gamma 10,protein-coding
2791,-0.07870591,0.13060103,-0.20930694,3.575852116165098e-06,1.630292340535626e-05,GNG11,G protein subunit gamma 11,protein-coding
2792,0.18746042,0.21536249,-0.027902067,0.932506308774902,0.9503916810992884,GNGT1,G protein subunit gamma transducin 1,protein-coding
2794,0.9017833,0.83269066,0.06909263,0.039974687809403685,0.0683695825907781,GNL1,G protein nucleolar 1 (putative),protein-coding
2796,0.27038997,0.2238009,0.046589077,0.23901639811618258,0.3170085159737815,GNRH1,gonadotropin releasing hormone 1,protein-coding
2797,0.18909556,0.38173267,-0.19263712,1.0130539404556297e-06,5.2015530936847155e-06,GNRH2,gonadotropin releasing hormone 2,protein-coding
2798,-0.015077523,0.05515447,-0.07023199,0.10866008601336137,0.16296369104290984,GNRHR,gonadotropin releasing hormone receptor,protein-coding
2799,1.2716497,0.988333,0.28331673,1.6185959485477603e-05,6.377133542248893e-05,GNS,glucosamine (N-acetyl)-6-sulfatase,protein-coding
28,0.12626679,0.17935304,-0.05308625,0.6638915533153473,0.7358136356443048,ABO,"ABO, alpha 1-3-N-acetylgalactosaminyltransferase and alpha 1-3-galactosyltransferase",protein-coding
2800,-0.5349058,-0.6076964,0.07279062,0.059758208328088286,0.09693410424587795,GOLGA1,golgin A1,protein-coding
2801,0.64213616,0.55238247,0.08975369,0.029056697690430948,0.05179041276183497,GOLGA2,golgin A2,protein-coding
2802,0.2799494,0.1353899,0.1445595,0.0029047687635831627,0.006728671423798052,GOLGA3,golgin A3,protein-coding
2803,0.1339463,0.039932262,0.09401403,0.004227909921872492,0.009374401711662603,GOLGA4,golgin A4,protein-coding
2804,1.7088416,1.0822295,0.62661207,1.229150060150928e-18,6.013080135532e-17,GOLGB1,golgin B1,protein-coding
2805,0.8965818,0.99814564,-0.10156381,0.6162869491110564,0.6946681456195578,GOT1,glutamic-oxaloacetic transaminase 1,protein-coding
2806,-0.62511677,-0.5646679,-0.060448885,0.25846721756329294,0.3385448213047466,GOT2,glutamic-oxaloacetic transaminase 2,protein-coding
280658,0.2225026,0.23717004,-0.0146674365,0.9014499786147881,0.927016627991584,SSX7,SSX family member 7,protein-coding
2810,0.31670934,0.03644814,0.2802612,6.513214480445004e-07,3.4895657590146024e-06,SFN,stratifin,protein-coding
2811,-0.37604493,-0.18990682,-0.18613811,4.342443800375807e-06,1.9403279148616508e-05,GP1BA,glycoprotein Ib platelet subunit alpha,protein-coding
2812,1.0186173,1.0389777,-0.02036047,0.6196321701279964,0.6975459221384294,GP1BB,glycoprotein Ib platelet subunit beta,protein-coding
2813,0.19730665,0.23349346,-0.036186814,0.7267944952127126,0.7876854977566875,GP2,glycoprotein 2,protein-coding
2814,0.17630577,0.1323302,0.043975577,0.16460683931014786,0.23159930552562233,GP5,glycoprotein V platelet,protein-coding
2815,0.50119245,0.50329125,-0.0020987988,0.798544927431631,0.8475855544926153,GP9,glycoprotein IX platelet,protein-coding
2817,0.19347365,0.51367813,-0.3202045,2.556491946283662e-05,9.614531029220557e-05,GPC1,glypican 1,protein-coding
2819,0.48749658,0.37758198,0.1099146,0.0028115571602863533,0.006545963488576046,GPD1,glycerol-3-phosphate dehydrogenase 1,protein-coding
2820,-0.20168205,-0.2754658,0.07378374,0.19089848940195642,0.26200725287100723,GPD2,glycerol-3-phosphate dehydrogenase 2,protein-coding
2821,-0.88404787,-0.5350567,-0.34899116,4.956720860321111e-13,9.052808113487208e-12,GPI,glucose-6-phosphate isomerase,protein-coding
2822,0.094700806,0.037058935,0.05764187,0.22588863595491016,0.30216526736676785,GPLD1,glycosylphosphatidylinositol specific phospholipase D1,protein-coding
28227,-0.10353836,0.047081746,-0.1506201,0.00017542480660643044,0.000552538838999508,PPP2R3B,protein phosphatase 2 regulatory subunit B''beta,protein-coding
2823,0.3175924,0.38155258,-0.063960165,0.18647940401746543,0.257322374381835,GPM6A,glycoprotein M6A,protein-coding
28231,-0.5610351,-0.35553592,-0.20549917,5.9308338480136536e-08,3.901564550603646e-07,SLCO4A1,solute carrier organic anion transporter family member 4A1,protein-coding
28232,0.43422696,0.23880188,0.19542508,5.439662589329555e-07,2.9620212191366944e-06,SLCO3A1,solute carrier organic anion transporter family member 3A1,protein-coding
28234,-1.1871567,-1.0075924,-0.17956424,0.016411630694822623,0.031285384754255956,SLCO1B3,solute carrier organic anion transporter family member 1B3,protein-coding
2824,0.2663106,0.17382789,0.092482716,0.017430918282943405,0.03304518735503208,GPM6B,glycoprotein M6B,protein-coding
2825,0.32622716,0.16418926,0.1620379,1.0712578838713297e-06,5.450461078153427e-06,GPR1,G protein-coupled receptor 1,protein-coding
2826,0.08079981,-0.042142037,0.12294185,9.171118750200061e-05,0.00030874263231148646,CCR10,C-C motif chemokine receptor 10,protein-coding
2827,0.4700425,0.39690456,0.07313794,0.10876191006338537,0.16307672430812636,GPR3,G protein-coupled receptor 3,protein-coding
2828,0.40340295,0.41499028,-0.011587322,0.8641424855859237,0.8975607517316764,GPR4,G protein-coupled receptor 4,protein-coding
282808,0.3995277,0.41967088,-0.020143181,0.4948975623494284,0.5816107863340089,RAB40AL,RAB40A like,protein-coding
2829,0.3200943,0.2613143,0.058779985,0.04597204036576102,0.07742394994933086,XCR1,X-C motif chemokine receptor 1,protein-coding
283,0.14088903,0.24729536,-0.10640633,0.008641066511854353,0.017754511326356744,ANG,angiogenin,protein-coding
2830,0.27006242,0.3598565,-0.08979407,0.01732361858790071,0.03287141295238417,GPR6,G protein-coupled receptor 6,protein-coding
283131,1.0742428,0.7218679,0.3523749,2.0142559609801643e-13,3.966732825393524e-12,NEAT1,nuclear paraspeckle assembly transcript 1,ncRNA
28316,0.23219408,0.23050173,0.0016923547,0.593486721342885,0.6736492312600209,CDH20,cadherin 20,protein-coding
2832,0.024120497,0.111837536,-0.08771704,0.03591885168813528,0.062297074227818196,NPBWR2,neuropeptides B and W receptor 2,protein-coding
283212,0.4005615,0.5169389,-0.11637741,0.04837420185810571,0.08079625531861905,KLHL35,kelch like family member 35,protein-coding
283232,-0.09835156,-0.17110331,0.07275175,0.010142314833220362,0.020480664580498055,TMEM80,transmembrane protein 80,protein-coding
283298,0.6467662,0.64351773,0.0032484531,0.3596764609185429,0.44671483076806334,OLFML1,olfactomedin like 1,protein-coding
2833,-0.20494244,-0.09235667,-0.11258577,0.006232966610275762,0.01325970877851244,CXCR3,C-X-C motif chemokine receptor 3,protein-coding
283345,-0.019233374,0.0650528,-0.084286176,0.02752309550429826,0.049418106812844295,RPL13P5,ribosomal protein L13 pseudogene 5,pseudo
283450,0.40694198,0.39747822,0.009463757,0.33340180944156184,0.4193202924704728,HECTD4,HECT domain E3 ubiquitin protein ligase 4,protein-coding
283459,0.20769863,0.348925,-0.14122637,0.0038198747089023405,0.008563632553436635,GATC,glutamyl-tRNA amidotransferase subunit C,protein-coding
2835,0.19376898,0.10320211,0.090566866,0.004000928079024665,0.008922474920082503,GPR12,G protein-coupled receptor 12,protein-coding
283537,1.2569991,1.3075241,-0.05052495,0.980466810740436,0.985603979833936,SLC46A3,solute carrier family 46 member 3,protein-coding
283638,-0.033386134,-0.14665313,0.113267,0.04528039485056347,0.07637388257186298,CEP170B,centrosomal protein 170B,protein-coding
283683,0.11061285,0.17543916,-0.06482632,0.07091167657783953,0.11258198954946629,LOC283683,uncharacterized LOC283683,ncRNA
283755,0.18736449,0.12898657,0.05837792,0.30225997014522865,0.3863412039347205,HERC2P3,hect domain and RLD 2 pseudogene 3,pseudo
2838,0.0980019,0.10327546,-0.0052735656,0.9526029768893297,0.9660713444904909,GPR15,G protein-coupled receptor 15,protein-coding
283871,0.47284245,0.23124889,0.24159357,5.6863507767297213e-08,3.752747985841756e-07,PGP,phosphoglycolate phosphatase,protein-coding
283927,0.009165908,0.0120400805,-0.0028741723,0.8953770373439617,0.9222331119037814,NUDT7,nudix hydrolase 7,protein-coding
284,0.1928248,0.10633092,0.08649388,0.09760039418227856,0.1486004272544313,ANGPT1,angiopoietin 1,protein-coding
2840,0.6300579,0.5913015,0.03875637,0.5597974015031709,0.6431468000786629,GPR17,G protein-coupled receptor 17,protein-coding
284001,0.5214867,0.570488,-0.049001276,0.44081071467544075,0.5290415197156185,CCDC57,coiled-coil domain containing 57,protein-coding
284021,0.16441359,0.3597068,-0.1952932,0.00011259100688017172,0.00037132742986055564,MILR1,mast cell immunoglobulin like receptor 1,protein-coding
2841,-0.05208507,0.024681132,-0.07676621,0.10915293624604877,0.16358344250441154,GPR18,G protein-coupled receptor 18,protein-coding
284119,-0.20931582,-0.24250275,0.033186927,0.8440696663043228,0.8825113091510212,CAVIN1,caveolae associated protein 1,protein-coding
2842,0.1535994,0.175158,-0.021558598,0.13565478977646345,0.1963315623813385,GPR19,G protein-coupled receptor 19,protein-coding
284217,0.6630546,0.5435673,0.119487286,0.0015618679376375945,0.0038765266630151527,LAMA1,laminin subunit alpha 1,protein-coding
284266,-0.022146953,-0.041711684,0.019564731,0.8225996239884876,0.8666997985528389,SIGLEC15,sialic acid binding Ig like lectin 15,protein-coding
2843,0.4487911,0.47128823,-0.022497147,0.8730298698906547,0.9047337118369193,GPR20,G protein-coupled receptor 20,protein-coding
284325,-0.6264929,-0.5328685,-0.09362441,0.0063343036175297065,0.013435873192860671,C19orf54,chromosome 19 open reading frame 54,protein-coding
284352,0.3834703,0.3831994,0.0002709031,0.5803250345091752,0.6618787145368777,PPP1R37,protein phosphatase 1 regulatory subunit 37,protein-coding
284403,0.045474384,0.089165024,-0.04369064,0.31817757235277755,0.4034241604407119,WDR62,WD repeat domain 62,protein-coding
284439,0.028242884,0.056515083,-0.028272199,0.9309761508806722,0.9493030593926325,SLC25A42,solute carrier family 25 member 42,protein-coding
284443,-0.016094532,0.013020432,-0.029114963,0.7174141570374808,0.7808141368374736,ZNF493,zinc finger protein 493,protein-coding
2845,-0.16652116,-0.033178277,-0.13334289,0.00021260106807360573,0.0006581983845332525,GPR22,G protein-coupled receptor 22,protein-coding
2846,0.12635863,0.2414509,-0.11509228,0.011745900032656277,0.023347864495741145,LPAR4,lysophosphatidic acid receptor 4,protein-coding
284649,0.54002345,0.50872964,0.03129381,0.19474848343286144,0.2663424433053085,SMG7-AS1,SMG7 antisense RNA 1,ncRNA
2847,0.010105628,-0.09299502,0.10310064,0.007251506398678946,0.015172534094180932,MCHR1,melanin concentrating hormone receptor 1,protein-coding
2848,0.35250813,0.2650867,0.08742142,0.009809805684703547,0.019900491110914156,GPR25,G protein-coupled receptor 25,protein-coding
284800,0.7918084,0.73368233,0.058126092,0.05328636295713139,0.08774065480639986,FAM182A,family with sequence similarity 182 member A,ncRNA
284904,0.20755462,0.42092714,-0.21337251,1.0360146139223474e-06,5.290798740859444e-06,SEC14L4,SEC14 like lipid binding 4,protein-coding
285,0.30911145,0.23648429,0.07262716,0.012627679934564498,0.02485614533503291,ANGPT2,angiopoietin 2,protein-coding
28511,0.60732394,0.4129383,0.19438565,1.4892465528426057e-05,5.924308326377427e-05,NKIRAS2,NFKB inhibitor interacting Ras like 2,protein-coding
28513,-0.02932948,-0.15628882,0.12695934,5.366561326886831e-05,0.00018897163107072507,CDH19,cadherin 19,protein-coding
2852,-0.489595,-0.004805568,-0.48478943,3.281924238119122e-12,5.121463545257283e-11,GPER1,G protein-coupled estrogen receptor 1,protein-coding
285203,-0.54544574,-0.84182626,0.29638052,8.947961108005792e-10,8.544575099883455e-09,EOGT,EGF domain specific O-linked N-acetylglucosamine transferase,protein-coding
285231,0.015458778,-0.05170079,0.06715956,0.014628921289268864,0.028271726235163275,FBXW12,F-box and WD repeat domain containing 12,protein-coding
285282,0.112812445,0.46302548,-0.35021305,4.096466265836544e-21,3.060680977286844e-19,RABL3,"RAB, member of RAS oncogene family like 3",protein-coding
2853,0.33229232,0.19882613,0.13346618,0.002547855791306763,0.005994268357868277,GPR31,G protein-coupled receptor 31,protein-coding
2854,0.22099726,0.34060445,-0.119607195,0.004163678125356058,0.00924861692421432,GPR32,G protein-coupled receptor 32,protein-coding
285527,0.09741363,-0.07127945,0.16869308,4.104768891434452e-05,0.000148093622749792,FRYL,FRY like transcription coactivator,protein-coding
285596,0.3895086,0.30079034,0.088718265,0.003216494738475489,0.0073594927869201614,FAM153A,family with sequence similarity 153 member A,protein-coding
285672,0.38875774,0.48205024,-0.093292505,0.08902031013064635,0.1371460114084739,SREK1IP1,SREK1 interacting protein 1,protein-coding
285755,0.41020343,0.55794287,-0.14773944,0.0002835069366234711,0.0008516261000716744,PPIL6,peptidylprolyl isomerase like 6,protein-coding
285830,-0.35471067,-0.18757428,-0.16713639,1.6138073991594742e-08,1.1948959529632432e-07,HLA-F-AS1,HLA-F antisense RNA 1,ncRNA
2859,-0.4653669,-0.31213945,-0.15322745,0.0002565179919761238,0.0007792887641896634,GPR35,G protein-coupled receptor 35,protein-coding
286,-0.15699656,-0.08818663,-0.068809934,0.12439905512599765,0.18252696400777185,ANK1,ankyrin 1,protein-coding
2861,0.123150185,0.094661154,0.02848903,0.4745582349063473,0.5627504732517746,GPR37,G protein-coupled receptor 37,protein-coding
286148,-0.0028998896,-0.35850325,0.35560337,4.7421704880535814e-17,1.815573843997657e-15,DPY19L4,dpy-19 like 4,protein-coding
2862,-0.020108344,0.017450564,-0.037558906,0.2543591713138441,0.3340513331156994,MLNR,motilin receptor,protein-coding
286205,0.2509973,0.29300466,-0.042007357,0.4091810135808115,0.4975895746749385,SCAI,suppressor of cancer cell invasion,protein-coding
2863,0.20538044,0.28169346,-0.07631302,0.3319928579675431,0.41780399683787983,GPR39,G protein-coupled receptor 39,protein-coding
286451,0.10288999,0.32074428,-0.21785429,4.555158890756155e-09,3.779003957284111e-08,YIPF6,Yip1 domain family member 6,protein-coding
2865,0.64701724,0.52712804,0.1198892,0.0026053989182334776,0.006112151829492353,FFAR3,free fatty acid receptor 3,protein-coding
2867,-0.59922963,-0.521216,-0.07801366,0.09839215248895314,0.14956577754424344,FFAR2,free fatty acid receptor 2,protein-coding
2868,0.47876918,0.3495332,0.12923598,0.0003238571582312323,0.0009565191774496004,GRK4,G protein-coupled receptor kinase 4,protein-coding
2869,0.94609094,0.9850723,-0.038981378,0.8675540799322086,0.9004215101367458,GRK5,G protein-coupled receptor kinase 5,protein-coding
287,0.48849592,0.6089618,-0.120465904,0.00033422657026294604,0.0009843156135216434,ANK2,ankyrin 2,protein-coding
2870,0.22951561,0.1758025,0.053713113,0.19028980976039123,0.26143380063149835,GRK6,G protein-coupled receptor kinase 6,protein-coding
2872,0.50117373,0.5383184,-0.03714466,0.5618896062115591,0.6450298040204955,MKNK2,MAP kinase interacting serine/threonine kinase 2,protein-coding
2873,0.51180583,0.43014103,0.0816648,0.05409831056283493,0.08898251802783576,GPS1,G protein pathway suppressor 1,protein-coding
2875,0.059466325,0.044004656,0.015461668,0.0617232762628738,0.09970762969207493,GPT,glutamic--pyruvic transaminase,protein-coding
2876,-0.58014673,-0.5184338,-0.06171292,0.25621395907584144,0.3360933908796524,GPX1,glutathione peroxidase 1,protein-coding
2877,-1.0376604,-0.85867417,-0.17898619,0.0021200371932774175,0.00507984810859553,GPX2,glutathione peroxidase 2,protein-coding
2878,0.91412914,0.58312964,0.3309995,0.0030492150867432615,0.007015812540009505,GPX3,glutathione peroxidase 3,protein-coding
2879,0.09601192,0.28527024,-0.18925832,3.7055784991504745e-07,2.0897699788438723e-06,GPX4,glutathione peroxidase 4,protein-coding
288,-0.04915834,0.20537221,-0.25453055,2.0155578789817796e-09,1.7953610933589148e-08,ANK3,ankyrin 3,protein-coding
2880,0.1870685,0.14528961,0.041778892,0.07449506043321268,0.11754449059524458,GPX5,glutathione peroxidase 5,protein-coding
2882,-0.556316,-0.5056307,-0.050685346,0.6549351560668533,0.7282439437171613,GPX7,glutathione peroxidase 7,protein-coding
2885,0.8387657,0.7396554,0.099110305,0.1125885634873882,0.1677939809807207,GRB2,growth factor receptor bound protein 2,protein-coding
2886,0.20688136,0.18354687,0.023334488,0.8165942641345866,0.861771942992824,GRB7,growth factor receptor bound protein 7,protein-coding
2887,-0.3537441,0.6001225,-0.9538666,3.868712755963256e-27,6.35913211406867e-25,GRB10,growth factor receptor bound protein 10,protein-coding
2888,-0.10243918,-0.08848485,-0.0139543265,0.9713177816182458,0.9794213652698948,GRB14,growth factor receptor bound protein 14,protein-coding
2889,0.15486237,0.18610929,-0.031246915,0.9906626615545042,0.9922123418603495,RAPGEF1,Rap guanine nucleotide exchange factor 1,protein-coding
2890,-0.042098593,-0.01368135,-0.028417243,0.55891669676137,0.6424343336003455,GRIA1,glutamate ionotropic receptor AMPA type subunit 1,protein-coding
2891,-0.23376861,-0.22005956,-0.013709053,0.6848875862406159,0.7539328657178599,GRIA2,glutamate ionotropic receptor AMPA type subunit 2,protein-coding
2892,0.12432003,0.27072063,-0.1464006,1.4620614096451322e-05,5.8255633671962474e-05,GRIA3,glutamate ionotropic receptor AMPA type subunit 3,protein-coding
2893,0.19668163,0.20339881,-0.0067171752,0.96624336056349,0.9754215647745419,GRIA4,glutamate ionotropic receptor AMPA type subunit 4,protein-coding
2895,0.28106248,0.3353031,-0.054240614,0.3361281092176104,0.42223225294830863,GRID2,glutamate ionotropic receptor delta type subunit 2,protein-coding
28951,0.36190638,0.48314193,-0.12123555,0.0017118611332036448,0.004207301445401622,TRIB2,tribbles pseudokinase 2,protein-coding
28952,-1.02509,-0.90222424,-0.12286574,0.018447344362375093,0.034762895337719375,CCDC22,coiled-coil domain containing 22,protein-coding
28954,0.5981042,0.51161754,0.08648664,0.004011356435321732,0.008944113245550066,REM1,RRAD and GEM like GTPase 1,protein-coding
28955,0.48168564,0.51439124,-0.032705605,0.15703178428439415,0.22220934764210412,DEXI,Dexi homolog,protein-coding
28956,0.2763991,0.41005945,-0.13366035,0.0015797227765917009,0.003912964112883763,LAMTOR2,"late endosomal/lysosomal adaptor, MAPK and MTOR activator 2",protein-coding
28957,-0.5764851,-0.40865564,-0.16782945,0.00087784030220624,0.0023140953288861674,MRPS28,mitochondrial ribosomal protein S28,protein-coding
28958,-1.1646818,-0.99685174,-0.16783005,0.0018951351579354744,0.004607222683302806,COA3,cytochrome c oxidase assembly factor 3,protein-coding
28959,0.3037124,-0.15317057,0.45688295,2.6543030256588663e-24,3.058153990684346e-22,TMEM176B,transmembrane protein 176B,protein-coding
2896,2.0209174,1.7756172,0.24530017,0.010602277977031916,0.02133260696929157,GRN,granulin precursor,protein-coding
28960,-1.0944132,-1.0829087,-0.011504412,0.30317499157565275,0.38726984728470076,DCPS,"decapping enzyme, scavenger",protein-coding
28962,1.6023203,1.4221958,0.18012452,0.00013316513646242443,0.0004321294557274989,OSTM1,osteoclastogenesis associated transmembrane protein 1,protein-coding
28964,0.5291864,0.75740576,-0.22821933,7.479816237063186e-08,4.830339160320322e-07,GIT1,GIT ArfGAP 1,protein-coding
28965,1.0340599,0.8200122,0.21404767,2.7111972934440497e-05,0.00010149905931848845,SLC27A6,solute carrier family 27 member 6,protein-coding
28966,0.44880548,0.3913308,0.057474673,0.08177642346183946,0.12746741034739623,SNX24,sorting nexin 24,protein-coding
28968,0.71528184,0.57007897,0.14520288,0.0003815247478281591,0.001105650468083109,SLC6A16,solute carrier family 6 member 16,protein-coding
28969,0.5276312,0.80463016,-0.27699894,2.231406952624824e-06,1.0585712042023434e-05,BZW2,basic leucine zipper and W2 domains 2,protein-coding
2897,0.3482346,0.26509786,0.08313674,0.0019435606793271431,0.004709161960445169,GRIK1,glutamate ionotropic receptor kainate type subunit 1,protein-coding
28971,2.0738063,2.055475,0.01833129,0.375393090222772,0.4625995618019126,AAMDC,adipogenesis associated Mth938 domain containing,protein-coding
28972,0.720856,0.4859328,0.23492321,2.2249266761620504e-06,1.0561762057653352e-05,SPCS1,signal peptidase complex subunit 1,protein-coding
28973,-1.0605326,-1.1435307,0.08299816,0.7818241632633055,0.8345595536159001,MRPS18B,mitochondrial ribosomal protein S18B,protein-coding
28974,0.80296946,0.85219556,-0.049226105,0.07066750498661174,0.11225850779293407,C19orf53,chromosome 19 open reading frame 53,protein-coding
28977,-0.5387747,-0.53347796,-0.0052967668,0.944939932163599,0.9606019199895149,MRPL42,mitochondrial ribosomal protein L42,protein-coding
28978,0.5745592,0.72428185,-0.14972264,0.00044924428807021277,0.0012746337360942652,TMEM14A,transmembrane protein 14A,protein-coding
2898,0.6903707,0.6314709,0.05889976,0.17767887561203288,0.24700329031857707,GRIK2,glutamate ionotropic receptor kainate type subunit 2,protein-coding
28981,0.97653645,0.97009397,0.0064424872,0.8143425180842727,0.860405773306729,IFT81,intraflagellar transport 81,protein-coding
28983,-0.20671229,-0.5138917,0.3071794,2.543075916499284e-13,4.929408789088549e-12,TMPRSS11E,transmembrane serine protease 11E,protein-coding
28984,-0.22013423,0.022652961,-0.24278718,3.468176687122377e-08,2.4101286470600146e-07,RGCC,regulator of cell cycle,protein-coding
28985,-0.18182755,-0.2682887,0.08646116,0.004501885451662151,0.009921209125507865,MCTS1,MCTS1 re-initiation and release factor,protein-coding
28986,0.96041393,0.865736,0.094677925,0.02341702841617781,0.04285069412418585,MAGEH1,MAGE family member H1,protein-coding
2899,0.11263534,0.035958845,0.07667649,0.027977501998945827,0.050146357174033755,GRIK3,glutamate ionotropic receptor kainate type subunit 3,protein-coding
28990,0.28629085,0.232788,0.053502858,0.08846710519791384,0.1364642733833686,ASTE1,asteroid homolog 1,protein-coding
28992,-0.5863826,-0.52369916,-0.06268346,0.12844274345761564,0.18752275477800634,MACROD1,mono-ADP ribosylhydrolase 1,protein-coding
28996,0.0044355295,0.06552212,-0.06108659,0.20561759981972128,0.2788311264522631,HIPK2,homeodomain interacting protein kinase 2,protein-coding
28998,0.3025752,0.1418373,0.1607379,0.0004906709965377911,0.0013775887144882462,MRPL13,mitochondrial ribosomal protein L13,protein-coding
28999,-0.05072296,0.12106214,-0.1717851,3.1384183893972305e-06,1.444211343952559e-05,KLF15,Kruppel like factor 15,protein-coding
29,-0.4234775,-0.32845297,-0.095024526,0.021128869544901497,0.03912824151262516,ABR,ABR activator of RhoGEF and GTPase,protein-coding
290,-0.0060706963,0.14941129,-0.155482,0.0003934563621669855,0.001134892390098084,ANPEP,"alanyl aminopeptidase, membrane",protein-coding
2900,0.48677835,0.51143855,-0.0246602,0.96076125463672,0.971319070621739,GRIK4,glutamate ionotropic receptor kainate type subunit 4,protein-coding
2901,0.6799235,0.7080663,-0.02814281,0.36182075630476684,0.4489709394791309,GRIK5,glutamate ionotropic receptor kainate type subunit 5,protein-coding
29015,-0.3317358,-0.4751308,0.143395,0.014188811182203486,0.027529062677715543,SLC43A3,solute carrier family 43 member 3,protein-coding
29018,0.06776636,0.0673102,0.0004561618,0.6412076627804197,0.716404573749956,FOXN3-AS2,FOXN3 antisense RNA 2,ncRNA
2902,0.4036002,0.3715603,0.03203988,0.28374552684945864,0.36686049868905357,GRIN1,glutamate ionotropic receptor NMDA type subunit 1,protein-coding
29028,-0.32167792,-0.3722634,0.05058548,0.8251365893687874,0.8689061137557369,ATAD2,ATPase family AAA domain containing 2,protein-coding
2903,0.14040646,0.22819641,-0.08778995,0.02991850951726149,0.053161629479504126,GRIN2A,glutamate ionotropic receptor NMDA type subunit 2A,protein-coding
2904,0.15689132,0.17686446,-0.019973144,0.614445953441016,0.6930365703587233,GRIN2B,glutamate ionotropic receptor NMDA type subunit 2B,protein-coding
2905,0.17821892,0.27414286,-0.095923945,0.10450597780403205,0.15757701741292895,GRIN2C,glutamate ionotropic receptor NMDA type subunit 2C,protein-coding
29058,0.27891997,0.3517819,-0.07286194,0.08109432578405815,0.12650017060178018,TMEM230,transmembrane protein 230,protein-coding
2906,-0.010205203,0.1828643,-0.1930695,1.1738068976714919e-05,4.780538960850397e-05,GRIN2D,glutamate ionotropic receptor NMDA type subunit 2D,protein-coding
29062,0.8001584,0.6206317,0.17952669,0.0006005109504343317,0.0016440370857105132,WDR91,WD repeat domain 91,protein-coding
29063,-0.2306,-0.30560967,0.075009674,0.037670963775792606,0.06492487647532103,ZCCHC4,zinc finger CCHC-type containing 4,protein-coding
29066,-0.30449095,-0.60522914,0.3007382,3.7081087180973576e-09,3.126782782264311e-08,ZC3H7A,zinc finger CCCH-type containing 7A,protein-coding
29068,0.40509078,0.4424081,-0.037317336,0.8336796398252053,0.8752855220375686,ZBTB44,zinc finger and BTB domain containing 44,protein-coding
2907,0.39930207,0.35562256,0.043679506,0.28444932288492986,0.36761623362254064,GRINA,glutamate ionotropic receptor NMDA type subunit associated protein 1,protein-coding
29071,-0.3782497,-0.32812595,-0.05012375,0.7607619729246939,0.8168864734967012,C1GALT1C1,C1GALT1 specific chaperone 1,protein-coding
29072,-0.12591587,-0.23618023,0.11026436,0.0009722266785546736,0.0025361004005971257,SETD2,"SET domain containing 2, histone lysine methyltransferase",protein-coding
29074,-0.11087678,-0.047883082,-0.06299369,0.1836630521308793,0.25409023753444954,MRPL18,mitochondrial ribosomal protein L18,protein-coding
29075,0.69354224,0.59111047,0.102431774,0.0060611473394968,0.012929888285398261,LINC00652,long intergenic non-protein coding RNA 652,ncRNA
29078,-1.1739033,-0.8967424,-0.27716094,6.293606843121592e-09,5.0910488951445535e-08,NDUFAF4,NADH:ubiquinone oxidoreductase complex assembly factor 4,protein-coding
29079,-0.8250622,-0.62347656,-0.20158565,2.8402378745929564e-05,0.0001060080306327035,MED4,mediator complex subunit 4,protein-coding
2908,-0.38362512,0.2060803,-0.5897054,3.146571296857253e-10,3.2679807032566315e-09,NR3C1,nuclear receptor subfamily 3 group C member 1,protein-coding
29080,-1.1972513,-1.1815418,-0.01570952,0.3189745268168286,0.40425835285146,CCDC59,coiled-coil domain containing 59,protein-coding
29081,-0.55213374,-0.21330751,-0.33882624,6.150620671545226e-17,2.277022571736022e-15,METTL5,methyltransferase like 5,protein-coding
29082,-0.12002263,-0.3121916,0.19216898,0.0003761998849188116,0.0010915020431346456,CHMP4A,charged multivesicular body protein 4A,protein-coding
29083,-1.5132881,-1.4074234,-0.10586476,0.20361175315560032,0.276415118698628,GTPBP8,GTP binding protein 8 (putative),protein-coding
29086,-0.044011053,-0.10462104,0.060609985,0.4567487615284056,0.545355809406507,BABAM1,BRISC and BRCA1 A complex member 1,protein-coding
29087,0.061162904,0.17181641,-0.110653505,0.010569506314403737,0.02127708586609557,THYN1,thymocyte nuclear protein 1,protein-coding
29088,-1.8407514,-1.6919141,-0.14883733,0.03735327504750657,0.06444942964110022,MRPL15,mitochondrial ribosomal protein L15,protein-coding
2909,0.38338792,0.37776023,0.0056276917,0.753422242906582,0.8108415024489168,ARHGAP35,Rho GTPase activating protein 35,protein-coding
29091,-0.029713498,0.014301057,-0.044014554,0.2944737798604087,0.37830198947896976,STXBP6,syntaxin binding protein 6,protein-coding
29092,0.65724754,0.76411873,-0.10687119,0.01740461468669083,0.033004782319262356,LINC00339,long intergenic non-protein coding RNA 339,ncRNA
29093,-0.6699911,-0.57030296,-0.09968811,0.010035342410428283,0.020284587839934393,MRPL22,mitochondrial ribosomal protein L22,protein-coding
29094,-0.010145286,0.189262,-0.1994073,0.000595361112778441,0.0016324759337928427,LGALSL,galectin like,protein-coding
29095,1.657671,1.2041687,0.4535023,2.502632261229677e-10,2.6482790142866487e-09,ORMDL2,ORMDL sphingolipid biosynthesis regulator 2,protein-coding
29097,-0.24680589,-0.26667127,0.019865379,0.794959489566545,0.8446316114260423,CNIH4,cornichon family AMPA receptor auxiliary protein 4,protein-coding
